ds,base,quote,region,rate,source,rate_type,side
2017-02-22,USD,YER,ADEN,272.57,goldvision_synthetic,buy,both
2017-02-22,USD,YER,SANA,278.74,goldvision_synthetic,mid,both
2017-02-22,USD,YER,SANA,280.13,goldvision_synthetic,buy,both
2017-02-22,USD,YER,ADEN,269.85,goldvision_synthetic,sell,both
2017-02-22,USD,YER,ADEN,271.21,goldvision_synthetic,mid,both
2017-02-22,USD,YER,SANA,277.35,goldvision_synthetic,sell,both
2017-02-23,USD,YER,HODEIDAH,260.29,goldvision_synthetic,sell,both
2017-02-23,USD,YER,HODEIDAH,262.9,goldvision_synthetic,buy,both
2017-02-23,USD,YER,HODEIDAH,261.6,goldvision_synthetic,mid,both
2017-02-23,USD,YER,TAIZ,260.5,goldvision_synthetic,sell,both
2017-02-23,USD,YER,TAIZ,261.81,goldvision_synthetic,mid,both
2017-02-23,USD,YER,TAIZ,263.12,goldvision_synthetic,buy,both
2017-02-23,USD,YER,ADEN,258.24,goldvision_synthetic,buy,both
2017-02-23,USD,YER,ADEN,256.95,goldvision_synthetic,mid,both
2017-02-23,USD,YER,SANA,257.57,goldvision_synthetic,sell,both
2017-02-23,USD,YER,SANA,260.16,goldvision_synthetic,buy,both
2017-02-23,USD,YER,SANA,258.87,goldvision_synthetic,mid,both
2017-02-23,USD,YER,ADEN,255.67,goldvision_synthetic,sell,both
2017-02-24,USD,YER,HODEIDAH,264.81,goldvision_synthetic,sell,both
2017-02-24,USD,YER,HODEIDAH,267.47,goldvision_synthetic,buy,both
2017-02-24,USD,YER,HODEIDAH,266.14,goldvision_synthetic,mid,both
2017-02-24,USD,YER,TAIZ,272.45,goldvision_synthetic,sell,both
2017-02-24,USD,YER,TAIZ,273.82,goldvision_synthetic,mid,both
2017-02-24,USD,YER,TAIZ,275.19,goldvision_synthetic,buy,both
2017-02-24,USD,YER,ADEN,268.33,goldvision_synthetic,buy,both
2017-02-24,USD,YER,ADEN,267.0,goldvision_synthetic,mid,both
2017-02-24,USD,YER,SANA,268.42,goldvision_synthetic,sell,both
2017-02-24,USD,YER,SANA,271.11,goldvision_synthetic,buy,both
2017-02-24,USD,YER,SANA,269.77,goldvision_synthetic,mid,both
2017-02-24,USD,YER,ADEN,265.66,goldvision_synthetic,sell,both
2017-02-25,USD,YER,HODEIDAH,298.57,goldvision_synthetic,sell,both
2017-02-25,USD,YER,HODEIDAH,301.57,goldvision_synthetic,buy,both
2017-02-25,USD,YER,HODEIDAH,300.07,goldvision_synthetic,mid,both
2017-02-25,USD,YER,TAIZ,295.96,goldvision_synthetic,sell,both
2017-02-25,USD,YER,TAIZ,298.93,goldvision_synthetic,buy,both
2017-02-25,USD,YER,TAIZ,297.44,goldvision_synthetic,mid,both
2017-02-25,USD,YER,ADEN,295.18,goldvision_synthetic,sell,both
2017-02-25,USD,YER,ADEN,296.66,goldvision_synthetic,mid,both
2017-02-25,USD,YER,SANA,302.8,goldvision_synthetic,sell,both
2017-02-25,USD,YER,SANA,305.84,goldvision_synthetic,buy,both
2017-02-25,USD,YER,SANA,304.32,goldvision_synthetic,mid,both
2017-02-25,USD,YER,ADEN,298.15,goldvision_synthetic,buy,both
2017-02-26,USD,YER,HODEIDAH,256.83,goldvision_synthetic,sell,both
2017-02-26,USD,YER,HODEIDAH,259.41,goldvision_synthetic,buy,both
2017-02-26,USD,YER,HODEIDAH,258.12,goldvision_synthetic,mid,both
2017-02-26,USD,YER,TAIZ,258.66,goldvision_synthetic,sell,both
2017-02-26,USD,YER,TAIZ,259.96,goldvision_synthetic,mid,both
2017-02-26,USD,YER,TAIZ,261.26,goldvision_synthetic,buy,both
2017-02-26,USD,YER,ADEN,253.06,goldvision_synthetic,buy,both
2017-02-26,USD,YER,SANA,254.71,goldvision_synthetic,mid,both
2017-02-26,USD,YER,SANA,255.99,goldvision_synthetic,buy,both
2017-02-26,USD,YER,ADEN,250.54,goldvision_synthetic,sell,both
2017-02-26,USD,YER,ADEN,251.8,goldvision_synthetic,mid,both
2017-02-26,USD,YER,SANA,253.44,goldvision_synthetic,sell,both
2017-02-27,USD,YER,HODEIDAH,260.68,goldvision_synthetic,sell,both
2017-02-27,USD,YER,HODEIDAH,263.3,goldvision_synthetic,buy,both
2017-02-27,USD,YER,HODEIDAH,261.99,goldvision_synthetic,mid,both
2017-02-27,USD,YER,TAIZ,265.02,goldvision_synthetic,sell,both
2017-02-27,USD,YER,TAIZ,266.35,goldvision_synthetic,mid,both
2017-02-27,USD,YER,TAIZ,267.68,goldvision_synthetic,buy,both
2017-02-27,USD,YER,ADEN,261.54,goldvision_synthetic,buy,both
2017-02-27,USD,YER,ADEN,260.24,goldvision_synthetic,mid,both
2017-02-27,USD,YER,SANA,258.44,goldvision_synthetic,sell,both
2017-02-27,USD,YER,SANA,261.04,goldvision_synthetic,buy,both
2017-02-27,USD,YER,SANA,259.74,goldvision_synthetic,mid,both
2017-02-27,USD,YER,ADEN,258.94,goldvision_synthetic,sell,both
2017-02-28,USD,YER,HODEIDAH,275.59,goldvision_synthetic,sell,both
2017-02-28,USD,YER,HODEIDAH,278.36,goldvision_synthetic,buy,both
2017-02-28,USD,YER,HODEIDAH,276.98,goldvision_synthetic,mid,both
2017-02-28,USD,YER,TAIZ,277.44,goldvision_synthetic,sell,both
2017-02-28,USD,YER,TAIZ,278.84,goldvision_synthetic,mid,both
2017-02-28,USD,YER,TAIZ,280.23,goldvision_synthetic,buy,both
2017-02-28,USD,YER,ADEN,277.28,goldvision_synthetic,buy,both
2017-02-28,USD,YER,SANA,273.09,goldvision_synthetic,mid,both
2017-02-28,USD,YER,SANA,274.46,goldvision_synthetic,buy,both
2017-02-28,USD,YER,ADEN,274.52,goldvision_synthetic,sell,both
2017-02-28,USD,YER,ADEN,275.9,goldvision_synthetic,mid,both
2017-02-28,USD,YER,SANA,271.72,goldvision_synthetic,sell,both
2017-03-01,USD,YER,HODEIDAH,267.5,goldvision_synthetic,sell,both
2017-03-01,USD,YER,HODEIDAH,270.19,goldvision_synthetic,buy,both
2017-03-01,USD,YER,HODEIDAH,268.84,goldvision_synthetic,mid,both
2017-03-01,USD,YER,TAIZ,261.12,goldvision_synthetic,sell,both
2017-03-01,USD,YER,TAIZ,262.44,goldvision_synthetic,mid,both
2017-03-01,USD,YER,TAIZ,263.75,goldvision_synthetic,buy,both
2017-03-01,USD,YER,ADEN,265.6,goldvision_synthetic,buy,both
2017-03-01,USD,YER,ADEN,264.28,goldvision_synthetic,mid,both
2017-03-01,USD,YER,SANA,266.74,goldvision_synthetic,sell,both
2017-03-01,USD,YER,SANA,269.42,goldvision_synthetic,buy,both
2017-03-01,USD,YER,SANA,268.08,goldvision_synthetic,mid,both
2017-03-01,USD,YER,ADEN,262.95,goldvision_synthetic,sell,both
2017-03-02,USD,YER,HODEIDAH,249.01,goldvision_synthetic,sell,both
2017-03-02,USD,YER,HODEIDAH,251.51,goldvision_synthetic,buy,both
2017-03-02,USD,YER,HODEIDAH,250.26,goldvision_synthetic,mid,both
2017-03-02,USD,YER,TAIZ,253.97,goldvision_synthetic,sell,both
2017-03-02,USD,YER,TAIZ,256.52,goldvision_synthetic,buy,both
2017-03-02,USD,YER,TAIZ,255.24,goldvision_synthetic,mid,both
2017-03-02,USD,YER,ADEN,249.72,goldvision_synthetic,sell,both
2017-03-02,USD,YER,ADEN,250.98,goldvision_synthetic,mid,both
2017-03-02,USD,YER,SANA,249.93,goldvision_synthetic,mid,both
2017-03-02,USD,YER,ADEN,252.23,goldvision_synthetic,buy,both
2017-03-02,USD,YER,SANA,248.68,goldvision_synthetic,sell,both
2017-03-02,USD,YER,SANA,251.18,goldvision_synthetic,buy,both
2017-03-03,USD,YER,HODEIDAH,271.14,goldvision_synthetic,sell,both
2017-03-03,USD,YER,HODEIDAH,273.87,goldvision_synthetic,buy,both
2017-03-03,USD,YER,HODEIDAH,272.5,goldvision_synthetic,mid,both
2017-03-03,USD,YER,TAIZ,267.6,goldvision_synthetic,sell,both
2017-03-03,USD,YER,TAIZ,268.95,goldvision_synthetic,mid,both
2017-03-03,USD,YER,TAIZ,270.29,goldvision_synthetic,buy,both
2017-03-03,USD,YER,ADEN,268.44,goldvision_synthetic,buy,both
2017-03-03,USD,YER,ADEN,267.11,goldvision_synthetic,mid,both
2017-03-03,USD,YER,SANA,266.16,goldvision_synthetic,sell,both
2017-03-03,USD,YER,SANA,268.83,goldvision_synthetic,buy,both
2017-03-03,USD,YER,SANA,267.5,goldvision_synthetic,mid,both
2017-03-03,USD,YER,ADEN,265.77,goldvision_synthetic,sell,both
2017-03-04,USD,YER,HODEIDAH,257.78,goldvision_synthetic,sell,both
2017-03-04,USD,YER,HODEIDAH,260.37,goldvision_synthetic,buy,both
2017-03-04,USD,YER,HODEIDAH,259.07,goldvision_synthetic,mid,both
2017-03-04,USD,YER,TAIZ,251.79,goldvision_synthetic,sell,both
2017-03-04,USD,YER,TAIZ,253.05,goldvision_synthetic,mid,both
2017-03-04,USD,YER,TAIZ,254.32,goldvision_synthetic,buy,both
2017-03-04,USD,YER,ADEN,261.0,goldvision_synthetic,buy,both
2017-03-04,USD,YER,SANA,257.13,goldvision_synthetic,mid,both
2017-03-04,USD,YER,SANA,258.42,goldvision_synthetic,buy,both
2017-03-04,USD,YER,ADEN,258.4,goldvision_synthetic,sell,both
2017-03-04,USD,YER,ADEN,259.7,goldvision_synthetic,mid,both
2017-03-04,USD,YER,SANA,255.85,goldvision_synthetic,sell,both
2017-03-05,USD,YER,HODEIDAH,287.43,goldvision_synthetic,sell,both
2017-03-05,USD,YER,HODEIDAH,290.32,goldvision_synthetic,buy,both
2017-03-05,USD,YER,HODEIDAH,288.87,goldvision_synthetic,mid,both
2017-03-05,USD,YER,TAIZ,284.86,goldvision_synthetic,sell,both
2017-03-05,USD,YER,TAIZ,286.3,goldvision_synthetic,mid,both
2017-03-05,USD,YER,TAIZ,287.73,goldvision_synthetic,buy,both
2017-03-05,USD,YER,ADEN,285.9,goldvision_synthetic,buy,both
2017-03-05,USD,YER,ADEN,284.47,goldvision_synthetic,mid,both
2017-03-05,USD,YER,SANA,279.55,goldvision_synthetic,sell,both
2017-03-05,USD,YER,SANA,282.36,goldvision_synthetic,buy,both
2017-03-05,USD,YER,SANA,280.96,goldvision_synthetic,mid,both
2017-03-05,USD,YER,ADEN,283.05,goldvision_synthetic,sell,both
2017-03-06,USD,YER,HODEIDAH,299.34,goldvision_synthetic,sell,both
2017-03-06,USD,YER,HODEIDAH,302.35,goldvision_synthetic,buy,both
2017-03-06,USD,YER,HODEIDAH,300.84,goldvision_synthetic,mid,both
2017-03-06,USD,YER,TAIZ,304.88,goldvision_synthetic,sell,both
2017-03-06,USD,YER,TAIZ,307.95,goldvision_synthetic,buy,both
2017-03-06,USD,YER,TAIZ,306.41,goldvision_synthetic,mid,both
2017-03-06,USD,YER,ADEN,301.0,goldvision_synthetic,buy,both
2017-03-06,USD,YER,SANA,299.83,goldvision_synthetic,mid,both
2017-03-06,USD,YER,SANA,301.33,goldvision_synthetic,buy,both
2017-03-06,USD,YER,ADEN,298.0,goldvision_synthetic,sell,both
2017-03-06,USD,YER,ADEN,299.5,goldvision_synthetic,mid,both
2017-03-06,USD,YER,SANA,298.33,goldvision_synthetic,sell,both
2017-03-07,USD,YER,HODEIDAH,272.87,goldvision_synthetic,sell,both
2017-03-07,USD,YER,HODEIDAH,275.62,goldvision_synthetic,buy,both
2017-03-07,USD,YER,HODEIDAH,274.25,goldvision_synthetic,mid,both
2017-03-07,USD,YER,TAIZ,273.3,goldvision_synthetic,sell,both
2017-03-07,USD,YER,TAIZ,274.67,goldvision_synthetic,mid,both
2017-03-07,USD,YER,TAIZ,276.05,goldvision_synthetic,buy,both
2017-03-07,USD,YER,ADEN,274.86,goldvision_synthetic,buy,both
2017-03-07,USD,YER,ADEN,273.49,goldvision_synthetic,mid,both
2017-03-07,USD,YER,SANA,271.35,goldvision_synthetic,sell,both
2017-03-07,USD,YER,SANA,274.08,goldvision_synthetic,buy,both
2017-03-07,USD,YER,SANA,272.72,goldvision_synthetic,mid,both
2017-03-07,USD,YER,ADEN,272.12,goldvision_synthetic,sell,both
2017-03-08,USD,YER,HODEIDAH,293.42,goldvision_synthetic,sell,both
2017-03-08,USD,YER,HODEIDAH,296.37,goldvision_synthetic,buy,both
2017-03-08,USD,YER,HODEIDAH,294.9,goldvision_synthetic,mid,both
2017-03-08,USD,YER,TAIZ,292.39,goldvision_synthetic,sell,both
2017-03-08,USD,YER,TAIZ,295.33,goldvision_synthetic,buy,both
2017-03-08,USD,YER,TAIZ,293.86,goldvision_synthetic,mid,both
2017-03-08,USD,YER,ADEN,301.18,goldvision_synthetic,sell,both
2017-03-08,USD,YER,ADEN,302.7,goldvision_synthetic,mid,both
2017-03-08,USD,YER,SANA,294.27,goldvision_synthetic,sell,both
2017-03-08,USD,YER,SANA,297.23,goldvision_synthetic,buy,both
2017-03-08,USD,YER,SANA,295.75,goldvision_synthetic,mid,both
2017-03-08,USD,YER,ADEN,304.21,goldvision_synthetic,buy,both
2017-03-09,USD,YER,HODEIDAH,273.49,goldvision_synthetic,sell,both
2017-03-09,USD,YER,HODEIDAH,276.24,goldvision_synthetic,buy,both
2017-03-09,USD,YER,HODEIDAH,274.87,goldvision_synthetic,mid,both
2017-03-09,USD,YER,TAIZ,272.18,goldvision_synthetic,sell,both
2017-03-09,USD,YER,TAIZ,274.92,goldvision_synthetic,buy,both
2017-03-09,USD,YER,TAIZ,273.55,goldvision_synthetic,mid,both
2017-03-09,USD,YER,ADEN,275.47,goldvision_synthetic,buy,both
2017-03-09,USD,YER,ADEN,274.1,goldvision_synthetic,mid,both
2017-03-09,USD,YER,SANA,280.84,goldvision_synthetic,sell,both
2017-03-09,USD,YER,SANA,283.66,goldvision_synthetic,buy,both
2017-03-09,USD,YER,SANA,282.25,goldvision_synthetic,mid,both
2017-03-09,USD,YER,ADEN,272.73,goldvision_synthetic,sell,both
2017-03-10,USD,YER,TAIZ,265.04,goldvision_synthetic,buy,both
2017-03-10,USD,YER,HODEIDAH,261.62,goldvision_synthetic,buy,both
2017-03-10,USD,YER,HODEIDAH,259.01,goldvision_synthetic,sell,both
2017-03-10,USD,YER,HODEIDAH,260.32,goldvision_synthetic,mid,both
2017-03-10,USD,YER,TAIZ,262.4,goldvision_synthetic,sell,both
2017-03-10,USD,YER,TAIZ,263.72,goldvision_synthetic,mid,both
2017-03-10,USD,YER,SANA,262.71,goldvision_synthetic,buy,both
2017-03-10,USD,YER,ADEN,259.27,goldvision_synthetic,buy,both
2017-03-10,USD,YER,ADEN,256.69,goldvision_synthetic,sell,both
2017-03-10,USD,YER,SANA,261.4,goldvision_synthetic,mid,both
2017-03-10,USD,YER,SANA,260.09,goldvision_synthetic,sell,both
2017-03-10,USD,YER,ADEN,257.98,goldvision_synthetic,mid,both
2017-03-11,USD,YER,HODEIDAH,280.23,goldvision_synthetic,sell,both
2017-03-11,USD,YER,HODEIDAH,283.05,goldvision_synthetic,buy,both
2017-03-11,USD,YER,HODEIDAH,281.64,goldvision_synthetic,mid,both
2017-03-11,USD,YER,TAIZ,281.42,goldvision_synthetic,sell,both
2017-03-11,USD,YER,TAIZ,282.83,goldvision_synthetic,mid,both
2017-03-11,USD,YER,TAIZ,284.25,goldvision_synthetic,buy,both
2017-03-11,USD,YER,ADEN,290.45,goldvision_synthetic,buy,both
2017-03-11,USD,YER,ADEN,289.01,goldvision_synthetic,mid,both
2017-03-11,USD,YER,SANA,288.09,goldvision_synthetic,sell,both
2017-03-11,USD,YER,SANA,290.99,goldvision_synthetic,buy,both
2017-03-11,USD,YER,SANA,289.54,goldvision_synthetic,mid,both
2017-03-11,USD,YER,ADEN,287.56,goldvision_synthetic,sell,both
2017-03-12,USD,YER,TAIZ,259.11,goldvision_synthetic,sell,both
2017-03-12,USD,YER,HODEIDAH,251.77,goldvision_synthetic,sell,both
2017-03-12,USD,YER,HODEIDAH,254.3,goldvision_synthetic,buy,both
2017-03-12,USD,YER,HODEIDAH,253.03,goldvision_synthetic,mid,both
2017-03-12,USD,YER,TAIZ,260.42,goldvision_synthetic,mid,both
2017-03-12,USD,YER,TAIZ,261.72,goldvision_synthetic,buy,both
2017-03-12,USD,YER,ADEN,258.08,goldvision_synthetic,buy,both
2017-03-12,USD,YER,ADEN,256.8,goldvision_synthetic,mid,both
2017-03-12,USD,YER,SANA,260.24,goldvision_synthetic,sell,both
2017-03-12,USD,YER,SANA,262.85,goldvision_synthetic,buy,both
2017-03-12,USD,YER,SANA,261.54,goldvision_synthetic,mid,both
2017-03-12,USD,YER,ADEN,255.51,goldvision_synthetic,sell,both
2017-03-13,USD,YER,HODEIDAH,258.31,goldvision_synthetic,sell,both
2017-03-13,USD,YER,HODEIDAH,260.9,goldvision_synthetic,buy,both
2017-03-13,USD,YER,HODEIDAH,259.6,goldvision_synthetic,mid,both
2017-03-13,USD,YER,TAIZ,257.96,goldvision_synthetic,sell,both
2017-03-13,USD,YER,TAIZ,260.56,goldvision_synthetic,buy,both
2017-03-13,USD,YER,TAIZ,259.26,goldvision_synthetic,mid,both
2017-03-13,USD,YER,ADEN,255.1,goldvision_synthetic,sell,both
2017-03-13,USD,YER,ADEN,256.38,goldvision_synthetic,mid,both
2017-03-13,USD,YER,SANA,250.85,goldvision_synthetic,sell,both
2017-03-13,USD,YER,SANA,253.37,goldvision_synthetic,buy,both
2017-03-13,USD,YER,SANA,252.11,goldvision_synthetic,mid,both
2017-03-13,USD,YER,ADEN,257.66,goldvision_synthetic,buy,both
2017-03-14,USD,YER,TAIZ,263.72,goldvision_synthetic,sell,both
2017-03-14,USD,YER,HODEIDAH,267.77,goldvision_synthetic,sell,both
2017-03-14,USD,YER,HODEIDAH,270.46,goldvision_synthetic,buy,both
2017-03-14,USD,YER,HODEIDAH,269.12,goldvision_synthetic,mid,both
2017-03-14,USD,YER,TAIZ,265.05,goldvision_synthetic,mid,both
2017-03-14,USD,YER,TAIZ,266.37,goldvision_synthetic,buy,both
2017-03-14,USD,YER,ADEN,268.17,goldvision_synthetic,buy,both
2017-03-14,USD,YER,SANA,268.86,goldvision_synthetic,mid,both
2017-03-14,USD,YER,SANA,270.2,goldvision_synthetic,buy,both
2017-03-14,USD,YER,ADEN,265.5,goldvision_synthetic,sell,both
2017-03-14,USD,YER,ADEN,266.83,goldvision_synthetic,mid,both
2017-03-14,USD,YER,SANA,267.51,goldvision_synthetic,sell,both
2017-03-15,USD,YER,HODEIDAH,253.72,goldvision_synthetic,sell,both
2017-03-15,USD,YER,HODEIDAH,256.27,goldvision_synthetic,buy,both
2017-03-15,USD,YER,HODEIDAH,255.0,goldvision_synthetic,mid,both
2017-03-15,USD,YER,TAIZ,258.52,goldvision_synthetic,sell,both
2017-03-15,USD,YER,TAIZ,259.82,goldvision_synthetic,mid,both
2017-03-15,USD,YER,TAIZ,261.12,goldvision_synthetic,buy,both
2017-03-15,USD,YER,ADEN,261.49,goldvision_synthetic,buy,both
2017-03-15,USD,YER,ADEN,260.19,goldvision_synthetic,mid,both
2017-03-15,USD,YER,SANA,254.8,goldvision_synthetic,sell,both
2017-03-15,USD,YER,SANA,257.37,goldvision_synthetic,buy,both
2017-03-15,USD,YER,SANA,256.09,goldvision_synthetic,mid,both
2017-03-15,USD,YER,ADEN,258.89,goldvision_synthetic,sell,both
2017-03-16,USD,YER,HODEIDAH,263.59,goldvision_synthetic,sell,both
2017-03-16,USD,YER,HODEIDAH,266.24,goldvision_synthetic,buy,both
2017-03-16,USD,YER,HODEIDAH,264.92,goldvision_synthetic,mid,both
2017-03-16,USD,YER,TAIZ,255.25,goldvision_synthetic,sell,both
2017-03-16,USD,YER,TAIZ,257.81,goldvision_synthetic,buy,both
2017-03-16,USD,YER,TAIZ,256.53,goldvision_synthetic,mid,both
2017-03-16,USD,YER,ADEN,257.54,goldvision_synthetic,sell,both
2017-03-16,USD,YER,ADEN,258.84,goldvision_synthetic,mid,both
2017-03-16,USD,YER,SANA,262.77,goldvision_synthetic,sell,both
2017-03-16,USD,YER,SANA,265.41,goldvision_synthetic,buy,both
2017-03-16,USD,YER,SANA,264.09,goldvision_synthetic,mid,both
2017-03-16,USD,YER,ADEN,260.13,goldvision_synthetic,buy,both
2017-03-17,USD,YER,HODEIDAH,264.26,goldvision_synthetic,sell,both
2017-03-17,USD,YER,HODEIDAH,266.92,goldvision_synthetic,buy,both
2017-03-17,USD,YER,HODEIDAH,265.59,goldvision_synthetic,mid,both
2017-03-17,USD,YER,TAIZ,267.28,goldvision_synthetic,sell,both
2017-03-17,USD,YER,TAIZ,269.97,goldvision_synthetic,buy,both
2017-03-17,USD,YER,TAIZ,268.62,goldvision_synthetic,mid,both
2017-03-17,USD,YER,ADEN,271.23,goldvision_synthetic,buy,both
2017-03-17,USD,YER,ADEN,269.88,goldvision_synthetic,mid,both
2017-03-17,USD,YER,SANA,269.63,goldvision_synthetic,sell,both
2017-03-17,USD,YER,SANA,272.34,goldvision_synthetic,buy,both
2017-03-17,USD,YER,SANA,270.98,goldvision_synthetic,mid,both
2017-03-17,USD,YER,ADEN,268.53,goldvision_synthetic,sell,both
2017-03-18,USD,YER,TAIZ,260.01,goldvision_synthetic,buy,both
2017-03-18,USD,YER,HODEIDAH,254.53,goldvision_synthetic,sell,both
2017-03-18,USD,YER,HODEIDAH,257.09,goldvision_synthetic,buy,both
2017-03-18,USD,YER,HODEIDAH,255.81,goldvision_synthetic,mid,both
2017-03-18,USD,YER,TAIZ,257.42,goldvision_synthetic,sell,both
2017-03-18,USD,YER,TAIZ,258.71,goldvision_synthetic,mid,both
2017-03-18,USD,YER,SANA,250.9,goldvision_synthetic,buy,both
2017-03-18,USD,YER,ADEN,253.15,goldvision_synthetic,buy,both
2017-03-18,USD,YER,ADEN,251.89,goldvision_synthetic,mid,both
2017-03-18,USD,YER,SANA,248.4,goldvision_synthetic,sell,both
2017-03-18,USD,YER,ADEN,250.63,goldvision_synthetic,sell,both
2017-03-18,USD,YER,SANA,249.65,goldvision_synthetic,mid,both
2017-03-19,USD,YER,HODEIDAH,268.45,goldvision_synthetic,buy,both
2017-03-19,USD,YER,HODEIDAH,267.11,goldvision_synthetic,mid,both
2017-03-19,USD,YER,TAIZ,270.6,goldvision_synthetic,sell,both
2017-03-19,USD,YER,TAIZ,273.32,goldvision_synthetic,buy,both
2017-03-19,USD,YER,TAIZ,271.96,goldvision_synthetic,mid,both
2017-03-19,USD,YER,HODEIDAH,265.77,goldvision_synthetic,sell,both
2017-03-19,USD,YER,ADEN,276.19,goldvision_synthetic,buy,both
2017-03-19,USD,YER,ADEN,274.82,goldvision_synthetic,mid,both
2017-03-19,USD,YER,SANA,272.54,goldvision_synthetic,sell,both
2017-03-19,USD,YER,SANA,275.28,goldvision_synthetic,buy,both
2017-03-19,USD,YER,SANA,273.91,goldvision_synthetic,mid,both
2017-03-19,USD,YER,ADEN,273.44,goldvision_synthetic,sell,both
2017-03-20,USD,YER,HODEIDAH,290.88,goldvision_synthetic,sell,both
2017-03-20,USD,YER,HODEIDAH,293.8,goldvision_synthetic,buy,both
2017-03-20,USD,YER,HODEIDAH,292.34,goldvision_synthetic,mid,both
2017-03-20,USD,YER,TAIZ,295.09,goldvision_synthetic,sell,both
2017-03-20,USD,YER,TAIZ,298.06,goldvision_synthetic,buy,both
2017-03-20,USD,YER,TAIZ,296.58,goldvision_synthetic,mid,both
2017-03-20,USD,YER,ADEN,294.48,goldvision_synthetic,sell,both
2017-03-20,USD,YER,ADEN,295.96,goldvision_synthetic,mid,both
2017-03-20,USD,YER,SANA,290.5,goldvision_synthetic,sell,both
2017-03-20,USD,YER,SANA,293.41,goldvision_synthetic,buy,both
2017-03-20,USD,YER,SANA,291.96,goldvision_synthetic,mid,both
2017-03-20,USD,YER,ADEN,297.43,goldvision_synthetic,buy,both
2017-03-21,USD,YER,TAIZ,303.44,goldvision_synthetic,buy,both
2017-03-21,USD,YER,HODEIDAH,300.62,goldvision_synthetic,buy,both
2017-03-21,USD,YER,HODEIDAH,299.12,goldvision_synthetic,mid,both
2017-03-21,USD,YER,TAIZ,300.42,goldvision_synthetic,sell,both
2017-03-21,USD,YER,TAIZ,301.93,goldvision_synthetic,mid,both
2017-03-21,USD,YER,HODEIDAH,297.62,goldvision_synthetic,sell,both
2017-03-21,USD,YER,ADEN,301.87,goldvision_synthetic,buy,both
2017-03-21,USD,YER,SANA,306.56,goldvision_synthetic,mid,both
2017-03-21,USD,YER,SANA,308.09,goldvision_synthetic,buy,both
2017-03-21,USD,YER,ADEN,298.87,goldvision_synthetic,sell,both
2017-03-21,USD,YER,ADEN,300.37,goldvision_synthetic,mid,both
2017-03-21,USD,YER,SANA,305.03,goldvision_synthetic,sell,both
2017-03-22,USD,YER,HODEIDAH,279.08,goldvision_synthetic,sell,both
2017-03-22,USD,YER,HODEIDAH,281.89,goldvision_synthetic,buy,both
2017-03-22,USD,YER,HODEIDAH,280.48,goldvision_synthetic,mid,both
2017-03-22,USD,YER,TAIZ,277.75,goldvision_synthetic,sell,both
2017-03-22,USD,YER,TAIZ,279.14,goldvision_synthetic,mid,both
2017-03-22,USD,YER,TAIZ,280.54,goldvision_synthetic,buy,both
2017-03-22,USD,YER,ADEN,285.68,goldvision_synthetic,buy,both
2017-03-22,USD,YER,ADEN,284.26,goldvision_synthetic,mid,both
2017-03-22,USD,YER,SANA,280.64,goldvision_synthetic,sell,both
2017-03-22,USD,YER,SANA,283.46,goldvision_synthetic,buy,both
2017-03-22,USD,YER,SANA,282.05,goldvision_synthetic,mid,both
2017-03-22,USD,YER,ADEN,282.84,goldvision_synthetic,sell,both
2017-03-23,USD,YER,HODEIDAH,267.9,goldvision_synthetic,sell,both
2017-03-23,USD,YER,HODEIDAH,270.59,goldvision_synthetic,buy,both
2017-03-23,USD,YER,HODEIDAH,269.25,goldvision_synthetic,mid,both
2017-03-23,USD,YER,TAIZ,262.98,goldvision_synthetic,sell,both
2017-03-23,USD,YER,TAIZ,265.63,goldvision_synthetic,buy,both
2017-03-23,USD,YER,TAIZ,264.3,goldvision_synthetic,mid,both
2017-03-23,USD,YER,ADEN,266.42,goldvision_synthetic,sell,both
2017-03-23,USD,YER,ADEN,267.76,goldvision_synthetic,mid,both
2017-03-23,USD,YER,SANA,266.06,goldvision_synthetic,sell,both
2017-03-23,USD,YER,SANA,268.73,goldvision_synthetic,buy,both
2017-03-23,USD,YER,SANA,267.39,goldvision_synthetic,mid,both
2017-03-23,USD,YER,ADEN,269.1,goldvision_synthetic,buy,both
